,block,price
2573,12707575,3016086159220647898621627790
2574,12707850,3016108898860124886436476616
2575,12708125,3016131294513437367824267541
2576,12708400,3016146466932802897040972677
2577,12708675,3016156015814774639865987865
2578,12708950,3016165548441143463381257214
2579,12709225,3016176047393659525689710949
2580,12709500,3016185593654956988496228805
2581,12709775,3016196342395907027641429416
2582,12710050,3016206868599041779467799144
2583,12710325,3016216680964340188996827165
2584,12710600,3016236969001065160135178002
2585,12710875,3016261470918874307236809201
2586,12711150,3016285313698858424156707372
2587,12711425,3016309916480573863667258907
2588,12711700,3016334236885458929315299465
2589,12711975,3016357477403948593012210468
2590,12712250,3016378376030726555865388845
2591,12712525,3016399633310777662807775062
2592,12712800,3016421169275000625881313902
2593,12713075,3016441946825949938182285594
2594,12713350,3016461705188847454426422957
2595,12713625,3016484800235983737844109128
2596,12713900,3016506704246992452378016899
2597,12714175,3016526978637020492697076583
2598,12714450,3016527734495555404659989952
2599,12714725,3016521374862188260438962863
2600,12715000,3016515205811393723929493082
2601,12715275,3016509097485394103611881230
2602,12715550,3016502410720837853886316369
2603,12715825,3016495455826846558528393730
2604,12716100,3016488770778968144399803453
2605,12716375,3016482709011554784283985957
2606,12716650,3016481465681730515372739876
2607,12716925,3016480052858573898326571031
2608,12717200,3016478659118158079053267602
2609,12717475,3016477343577459729298716615
2610,12717750,3016476028037335110547958143
2611,12718025,3016474679946044930050296672
2612,12718300,3016473380870023352965697581
2613,12718575,3016472842947600545468129960
2614,12718850,3016482834025931992555388140
2615,12719125,3016491592932718930446131646
2616,12719400,3016501406943191734136150774
2617,12719675,3016510961707578656851420351
2618,12719950,3016520542173401225811693729
2619,12720225,3016530209951911485794811727
2620,12720500,3016538863743820626003087471
2621,12720775,3016547255843496273571820917
2622,12721050,3016543109153740649393508853
2623,12721325,3016539063370093043982544261
2624,12721600,3016534813621431883155248744
2625,12721875,3016530748319852493204135288
2626,12722150,3016526829491490551740929141
2627,12722425,3016522987699303532236884930
2628,12722700,3016518843212794789780149372
2629,12722975,3016515812526554162698079404
2630,12723250,3016516849352581133626466987
2631,12723525,3016517879166089721014312992
2632,12723800,3016518829950220025172284869
2633,12724075,3016519858685500256136482564
2634,12724350,3016520852626449026365604165
2635,12724625,3016521768347097383515331865
2636,12724900,3016522722099443761672160237
2637,12725175,3016525048348570982008113611
2638,12725450,3016531225328882063409613584
2639,12725725,3016537701647813183486883779
2640,12726000,3016543740895773372732594942
2641,12726275,3016549992746161971452590626
2642,12726550,3016557159600387846145266846
2643,12726825,3016563171675620583500079691
2644,12727100,3016569032397550698002622807
2645,12727375,3016577402968825460069418169
2646,12727650,3016587299860310568620305954
2647,12727925,3016598442573431275421711724
2648,12728200,3016608960985526771275652342
2649,12728475,3016620242521868600911185500
2650,12728750,3016631544333862043661135933
2651,12729025,3016642369254870203368252700
2652,12729300,3016652526505794562837078536
2653,12729575,3016659548029613644369161788
2654,12729850,3016661761615876711273088762
2655,12730125,3016664115296641192438856016
2656,12730400,3016666324034550620831011634
2657,12730675,3016668547329203043184642461
2658,12730950,3016670746973397216991949275
2659,12731225,3016673141294293551231200964
2660,12731500,3016675490132216981441993364
2661,12731775,3016670599138941658798624977
2662,12732050,3016662613690003798354118074
2663,12732325,3016652406624593136901514361
2664,12732600,3016643904507453892429877760
2665,12732875,3016634134341364556754475993
2666,12733150,3016624873431335255916565742
2667,12733425,3016615852184050250319292100
2668,12733700,3016605612826488742496281252
2669,12733975,3016614773351834639925684230
2670,12734250,3016632112044149708117960936
2671,12734525,3016649666672335659068391875
2672,12734800,3016666299596928685906778298
2673,12735075,3016681700534804118296245485
2674,12735350,3016697991889846244554551904
2675,12735625,3016714247359394837484207411
2676,12735900,3016729904854375435973228411
2677,12736175,3016739854960532831660692838
2678,12736450,3016747418230530625671816455
2679,12736725,3016754222269549330024503533
2680,12737000,3016761119770261044094631958
2681,12737275,3016767668808958699201455701
2682,12737550,3016774725978642308323512400
2683,12737825,3016781942803444506321157655
2684,12738100,3016789354327219454372574325
2685,12738375,3016781650921487842714249386
2686,12738650,3016760491312425474738500341
2687,12738925,3016738390816051917344388455
2688,12739200,3016717298329040845985510674
2689,12739475,3016696551216683698760392097
2690,12739750,3016673621536007864410284353
2691,12740025,3016666250736782242249628908
2692,12740300,3016662705036307084475111369
2693,12740575,3016659358699963672169207011
2694,12740850,3016655461624695115104380482
2695,12741125,3016652281884460071955334457
2696,12741400,3016649048438909170479872643
2697,12741675,3016645927875937593162476496
2698,12741950,3016642833715314886505757323
2699,12742225,3016645219150629436730394082
2700,12742500,3016649378829407785077427923
2701,12742775,3016653526183940515194953520
2702,12743050,3016657576025098736563931522
2703,12743325,3016661848932873807611146884
2704,12743600,3016666632982653516826176564
2705,12743875,3016670623432978005049419649
2706,12744150,3016674984911547201615253374
2707,12744425,3016695368694732708552663594
2708,12744700,3016715825273538818548086141
2709,12744975,3016738263779917503486377378
2710,12745250,3016759229410996029993512300
2711,12745525,3016781467100484686240058276
2712,12745800,3016803817356338009045055165
2713,12746075,3016823458268421953475453783
2714,12746350,3016846595663536849089605899
2715,12746625,3016858701145816795823681972
2716,12746900,3016869887688182592831231419
2717,12747175,3016881880983681439088986963
2718,12747450,3016893687218069473900086543
2719,12747725,3016904579422804583253969184
2720,12748000,3016915514610174781513520091
2721,12748275,3016926210580738305161280184
2722,12748550,3016938007786398818569115264
2723,12748825,3016957832395232848335360041
2724,12749100,3016977554228594716490823970
2725,12749375,3016996000637179181229255291
2726,12749650,3017015373848472225010947059
2727,12749925,3017036469749019324556711819
2728,12750200,3017058590621771595937547327
2729,12750475,3017076574171361415189400311
2730,12750750,3017096209560710824335193374
2731,12751025,3017114239320681434636756319
2732,12751300,3017130966581086624707488061
2733,12751575,3017146277858412961617872626
2734,12751850,3017162199899154274857707151
2735,12752125,3017178387540886534345155921
2736,12752400,3017195022225481053937679517
2737,12752675,3017211825164400343009113778
2738,12752950,3017228566606846928417601125
2739,12753225,3017230904466129404754581239
2740,12753500,3017233059903148577976151737
2741,12753775,3017235289728275274041929022
2742,12754050,3017237523687640081333528071
2743,12754325,3017239778901995785532922458
2744,12754600,3017241867633444519467473423
2745,12754875,3017244053777603336733725197
2746,12755150,3017245320441613598072044940
2747,12755425,3017242894504396913983710761
2748,12755700,3017240744909164985948019121
2749,12755975,3017238351448740356423115360
2750,12756250,3017236145824746714374537909
2751,12756525,3017233614198270287676400705
2752,12756800,3017231360823271358156739494
2753,12757075,3017229023402155807259331262
2754,12757350,3017227064933416239429531953
2755,12757625,3017226820053014128451950575
2756,12757900,3017226595153861821574019219
2757,12758175,3017226364455757758420189559
2758,12758450,3017226138548123222998605992
2759,12758725,3017225908039150842833911343
2760,12759000,3017225666310455218371382077
2761,12759275,3017225430632874661588122897
2762,12759550,3017226318821048966713151858
2763,12759825,3017231648316559196080282967
2764,12760100,3017237720195229060738017957
2765,12760375,3017242944311939182803667751
2766,12760650,3017249219374026955009391300
2767,12760925,3017255167558365955319801444
2768,12761200,3017260746092187078119230968
2769,12761475,3017266767620827559721019954
2770,12761750,3017267057554355633891488342
2771,12762025,3017258606900038514109053051
2772,12762300,3017249830519296536561730810
2773,12762575,3017240978628053905529952892
2774,12762850,3017231838782533230867489707
2775,12763125,3017223817835539682554382979
2776,12763400,3017214928252924006399340634
2777,12763675,3017206272383388431572417211
2778,12763950,3017196928427662575909538479
2779,12764225,3017185326086137327424982883
2780,12764500,3017170956649703880931890407
2781,12764775,3017158456961390287869580466
2782,12765050,3017146195283190952215220605
2783,12765325,3017133226581571047766429796
2784,12765600,3017130297944685275594531820
2785,12765875,3017137387240938180629334326
2786,12766150,3017143987833445970240983831
2787,12766425,3017151090577750416397521926
2788,12766700,3017158430992158932814926515
2789,12766975,3017165980329939774193527606
2790,12767250,3017173132956809856115357081
2791,12767525,3017179762376115948754736616
2792,12767800,3017188455881888227111763133
2793,12768075,3017199717786802584826578122
2794,12768350,3017211025939858189011344597
2795,12768625,3017222833163147745207060440
2796,12768900,3017233700901287980841414939
2797,12769175,3017244516311071326273156083
2798,12769450,3017255257828769311103648475
2799,12769725,3017267342466946673790235849
2800,12770000,3017279302523884682550357730
2801,12770275,3017293054305078402995544350
2802,12770550,3017305658092591739872754229
2803,12770825,3017318754465107793512614933
2804,12771100,3017332949352977162902432829
2805,12771375,3017346155690298464843846102
2806,12771650,3017359354998529178526172019
2807,12771925,3017372600429502429677691836
2808,12772200,3017383980641326755591621619
2809,12772475,3017395397116977073193740723
2810,12772750,3017406495425666430822333269
2811,12773025,3017417437671519301679147491
2812,12773300,3017429959011684593271531407
2813,12773575,3017440165848629427582223101
2814,12773850,3017450744971359306950153686
2815,12774125,3017462464905452715076177535
2816,12774400,3017466624959899660695435845
2817,12774675,3017468231971599931382122913
2818,12774950,3017469944077415293300298643
2819,12775225,3017471663951969293396260771
2820,12775500,3017473308434426931459381932
2821,12775775,3017475004550643033866681474
2822,12776050,3017476554907705822134474138
2823,12776325,3017478333729802768342061290
2824,12776600,3017478402218345144905980924
2825,12776875,3017478250316662927424181566
2826,12777150,3017478089529851273269088769
2827,12777425,3017477921267572693667922057
2828,12777700,3017477754286813508539033935
2829,12777975,3017477612466375512148802035
2830,12778250,3017477447194313257051672691
2831,12778525,3017477291448149667272126317
2832,12778800,3017479224297320412084107428
2833,12779075,3017481348725720800601624894
2834,12779350,3017483125261585818424083704
2835,12779625,3017485338122476315900281002
2836,12779900,3017487206797126717910875108
2837,12780175,3017489262923050900194265416
2838,12780450,3017491164430399790723451317
2839,12780725,3017493098460716138684981103
2840,12781000,3017494708023708338034619976
2841,12781275,3017496291293626980703725771
2842,12781550,3017498020589686013361620111
2843,12781825,3017499786510469287626724349
2844,12782100,3017501580604405277063074770
2845,12782375,3017503289243929576408002982
2846,12782650,3017505092730665538032187613
2847,12782925,3017507747548331714545314133
2848,12783200,3017513489820488652515664873
2849,12783475,3017519300844778611565405718
2850,12783750,3017525380451082958781372331
2851,12784025,3017531388130875533199370137
2852,12784300,3017537669190473312958118086
2853,12784575,3017547910886167076071633216
2854,12784850,3017570615880172235986834673
2855,12785125,3017595850111725323777213590
2856,12785400,3017617835553205291205049264
2857,12785675,3017641849447371689228197929
2858,12785950,3017664567668623130980449494
2859,12786225,3017688513071807531792252726
2860,12786500,3017712633953703580284268838
2861,12786775,3017738593923283803901615689
2862,12787050,3017767974378714513750246563
2863,12787325,3017799513356334212216333280
2864,12787600,3017827634752738096471378030
2865,12787875,3017858484346353928825715871
2866,12788150,3017887159908110617256040958
2867,12788425,3017914560006935331739804100
2868,12788700,3017942562121912182560449412
2869,12788975,3017974620179435815660787808
2870,12789250,3018001369803130512805765411
2871,12789525,3018032020534719534812732045
2872,12789800,3018059809273862331770517087
2873,12790075,3018089650968174653661940011
2874,12790350,3018119034980150829014892856
2875,12790625,3018149891363009080515976006
2876,12790900,3018183585944738987587386259
2877,12791175,3018212956094204495526215377
2878,12791450,3018237662884882660314363246
2879,12791725,3018266298083642460458904267
2880,12792000,3018292940441161271601455637
2881,12792275,3018319235142117738365552671
2882,12792550,3018345124194971207542047246
2883,12792825,3018371194666598606179475408
2884,12793100,3018402273688187094866543700
2885,12793375,3018429113161024907200731325
2886,12793650,3018453020647431554953117506
2887,12793925,3018479054064721044387510410
2888,12794200,3018503220853254169441816481
2889,12794475,3018528539297661276485496610
2890,12794750,3018553537722518219231653408
2891,12795025,3018577998087867612703331798
2892,12795300,3018602376888768046511725321
2893,12795575,3018619534343513996599478311
2894,12795850,3018628177749986450903244386
2895,12796125,3018636688486735501719753352
2896,12796400,3018644281822923079055179934
2897,12796675,3018652577547382046079851929
2898,12796950,3018660029076625770024571864
2899,12797225,3018668748098427869130988568
2900,12797500,3018676931784678979764033276
2901,12797775,3018685357249566757021985349
2902,12798050,3018698971492734274006218108
2903,12798325,3018711142002149987634033549
2904,12798600,3018722656287692418764214248
2905,12798875,3018734833455353448056499503
2906,12799150,3018747223962546730548826006
2907,12799425,3018760431590434133124609115
2908,12799700,3018771440725663549004707265
2909,12799975,3018786697472372400825030648
2910,12800250,3018808650150123460612856944
2911,12800525,3018826012883828154431904965
2912,12800800,3018846198779234767368085093
2913,12801075,3018865318194224700101442455
2914,12801350,3018885366381407592244494650
2915,12801625,3018904899960236265911128636
2916,12801900,3018923494389044418013759306
2917,12802175,3018948000565738784319420344
2918,12802450,3018974658775918904788482785
2919,12802725,3018998844445993872520721473
2920,12803000,3019022644147452360450601182
2921,12803275,3019048842327817718238901632
2922,12803550,3019074051600924096108038382
2923,12803825,3019100304427006083044949909
2924,12804100,3019125514129824658636169089
2925,12804375,3019150008513453059682796703
2926,12804650,3019173368851714475542036123
2927,12804925,3019198118712549048151171254
2928,12805200,3019220637204827603002863503
2929,12805475,3019241705026304776184611377
2930,12805750,3019264998449711328113156782
2931,12806025,3019288101473660622679585741
2932,12806300,3019309821428286507798637442
2933,12806575,3019327406125332033879886547
2934,12806850,3019342428689106263309501832
2935,12807125,3019356996218191990096349813
2936,12807400,3019371080261532018450581287
2937,12807675,3019385489451760227167758281
2938,12807950,3019400703290692979933227274
2939,12808225,3019415092304514796271758805
2940,12808500,3019430107177418371938291435
2941,12808775,3019441808047993432499860308
2942,12809050,3019450712925849486080613432
2943,12809325,3019460239281752304286363936
2944,12809600,3019470338530535801351389504
2945,12809875,3019479581073458919878979040
2946,12810150,3019489634353016527776555441
2947,12810425,3019496854984266978382165262
2948,12810700,3019503795349329583885441474
2949,12810975,3019509485177967151915890240
2950,12811250,3019516274151587904927582360
2951,12811525,3019522697949131449273972455
2952,12811800,3019529445979682954306095198
2953,12812075,3019536325851066187841897616
2954,12812350,3019542788882792280493999558
2955,12812625,3019553177740234121616997271
2956,12812900,3019564081095372351924698196
2957,12813175,3019575063819492881078553756
2958,12813450,3019585382562981770335337761
2959,12813725,3019595645516809766482844490
2960,12814000,3019605970206959859339510811
2961,12814275,3019617097053995168857684056
2962,12814550,3019627653934095757890847700
2963,12814825,3019646863387459340674457155
2964,12815100,3019672540144605952104868221
2965,12815375,3019697362904726347439177631
2966,12815650,3019721394922462470508333349
2967,12815925,3019747053330494665475926404
2968,12816200,3019769731621588229160962467
2969,12816475,3019795308179901601905843444
2970,12816750,3019821366772333615259649631
2971,12817025,3019853117237885560010687185
2972,12817300,3019882689849970101584779807
2973,12817575,3019914269640437925734311640
2974,12817850,3019943214672570252408913879
2975,12818125,3019972657635032955258943773
2976,12818400,3020003169625245950872397668
2977,12818675,3020033747191012823113281716
2978,12818950,3020058845083281991261758001
2979,12819225,3020076202132481561532117161
2980,12819500,3020093464199549043974193826
2981,12819775,3020110136854277508465130743
2982,12820050,3020128630439818098350954628
2983,12820325,3020146748558504460332313125
2984,12820600,3020165028428915673134341449
2985,12820875,3020182271986757570293269922
2986,12821150,3020201465333361449873842913
2987,12821425,3020222575998671178722739123
2988,12821700,3020248729094578189876465822
2989,12821975,3020269559311287533909127839
2990,12822250,3020289910004345870434935280
2991,12822525,3020311664748535948158699263
2992,12822800,3020332852230012052609043236
2993,12823075,3020356309554321631756107985
2994,12823350,3020383555639143444707763760
2995,12823625,3020412648857335601579833652
2996,12823900,3020439324769217064730163720
2997,12824175,3020466511467271708759940995
2998,12824450,3020495733123405307548994360
2999,12824725,3020522124456111906975247394
3000,12825000,3020549251833014407714239717
3001,12825275,3020581770468325484761575168
3002,12825550,3020598603391790866200475538
3003,12825825,3020613604029340645113328756
3004,12826100,3020628111455330257378925141
3005,12826375,3020641992232212831533164804
3006,12826650,3020657793671939345457653226
3007,12826925,3020673728626161365617845404
3008,12827200,3020688964154530377789062359
3009,12827475,3020702833080767008481257512
3010,12827750,3020706293907190313350886484
3011,12828025,3020705898215538918196984183
3012,12828300,3020705497218926149233324445
3013,12828575,3020705107144451186304230056
3014,12828850,3020704711452955248868612570
3015,12829125,3020704323875057584906820210
3016,12829400,3020703943058497499590008015
3017,12829675,3020703583462024713032025058
3018,12829950,3020709464081624754938511576
3019,12830225,3020715369761067862180967217
3020,12830500,3020721780613109701858579060
3021,12830775,3020728630674762647865978038
3022,12831050,3020735216886549644619399064
3023,12831325,3020740811879535812671167523
3024,12831600,3020747396381918461202893941
3025,12831875,3020754048601378641720001619
3026,12832150,3020783689909736645932805746
3027,12832425,3020811680800934423361479582
3028,12832700,3020838912943994847093899994
3029,12832975,3020866758677460161574187956
3030,12833250,3020893998983920291033664480
3031,12833525,3020921584548806167307598448
3032,12833800,3020949017025169446568335190
3033,12834075,3020977668818287612546399584
3034,12834350,3021004245010524329251077046
3035,12834625,3021030856734512537664387336
3036,12834900,3021058450401814614189361617
3037,12835175,3021085246233947402979644446
3038,12835450,3021112692079612608683361841
3039,12835725,3021140159363155003360841881
3040,12836000,3021165818791929651192753801
3041,12836275,3021190540491261111550964382
3042,12836550,3021202251672047662653627394
3043,12836825,3021213479490021256057839565
3044,12837100,3021225224203189709617823455
3045,12837375,3021236269686977815607650763
3046,12837650,3021247160153964205647225717
3047,12837925,3021261453584843976417201022
3048,12838200,3021283812878809138213826934
3049,12838475,3021306062433345379683056999
3050,12838750,3021328733456982759199744856
3051,12839025,3021351117672537872752873364
3052,12839300,3021374192027951352035118224
3053,12839575,3021396857456802598505556467
3054,12839850,3021420762585525274016935950
3055,12840125,3021442825596335745191830888
3056,12840400,3021456109958991987277508628
3057,12840675,3021470104328115167780167723
3058,12840950,3021485406356500098737643764
3059,12841225,3021499477071176939921709034
3060,12841500,3021514293909399655925093196
3061,12841775,3021527646774687881128786255
3062,12842050,3021542900961255060939356840
3063,12842325,3021560368194936863750794183
3064,12842600,3021584436190684479432363130
3065,12842875,3021605272755398636068101176
3066,12843150,3021629999824355917108165940
3067,12843425,3021648899954079272872645996
3068,12843700,3021668948746368487419547632
3069,12843975,3021690078662168057779223217
3070,12844250,3021712999129587129463095922
3071,12844525,3021734022904989609958944293
3072,12844800,3021754147725403340017640213
3073,12845075,3021772108525728101180041200
3074,12845350,3021791969150377620317479432
3075,12845625,3021812423571448289994030360
3076,12845900,3021832996864969435221398386
3077,12846175,3021852080716816915369904205
3078,12846450,3021872621897910237825271442
3079,12846725,3021889059103526716495038368
3080,12847000,3021902838316804577814533327
3081,12847275,3021918476480920828072564287
3082,12847550,3021935466283253561783104878
3083,12847825,3021949615054412874867969372
3084,12848100,3021964762349282513112593714
3085,12848375,3021979597193170620107846231
3086,12848650,3021993608171422388809536499
3087,12848925,3021998432531030624537963474
3088,12849200,3022002870834147196663469558
3089,12849475,3022007333030140720275048922
3090,12849750,3022011866891905640944443122
3091,12850025,3022016202844342022539641010
3092,12850300,3022020219179391920180046051
3093,12850575,3022024658651957950380126240
3094,12850850,3022028290159434726413739754
3095,12851125,3022031540435805139170678252
3096,12851400,3022034679558110206697524912
3097,12851675,3022037780769430686129233568
3098,12851950,3022040957812502594642644619
3099,12852225,3022044320983787521965469310
3100,12852500,3022047420481621755298588277
3101,12852775,3022050421749860124384190946
3102,12853050,3022061879166882218843223996
3103,12853325,3022080698749105816330078237
3104,12853600,3022099104144580832460752388
3105,12853875,3022119922988129547223752385
3106,12854150,3022137960923015625732154320
3107,12854425,3022156988134949808245042057
3108,12854700,3022176191550329350599107652
3109,12854975,3022194970412715411058086289
3110,12855250,3022217332707283998437678536
3111,12855525,3022237088840218549812422576
3112,12855800,3022258942747687547815525241
3113,12856075,3022281812586297001678909159
3114,12856350,3022306467728365317080327427
3115,12856625,3022328526497422848167625133
3116,12856900,3022353969413827426602898520
3117,12857175,3022375872251902710684956186
3118,12857450,3022398652983578279441804137
3119,12857725,3022421006774645205872577011
3120,12858000,3022446751836368158187372343
3121,12858275,3022475264515145910822381296
3122,12858550,3022505010616320905246857393
3123,12858825,3022531659758179165103194511
3124,12859100,3022557140486431203406771303
3125,12859375,3022583288210008661158498731
3126,12859650,3022613484647544576601893259
3127,12859925,3022641705493448799267127969
3128,12860200,3022674669306657768667048512
3129,12860475,3022706362942281400853794037
3130,12860750,3022740920000572887207916463
3131,12861025,3022774398343399407198833463
3132,12861300,3022818698846208417853301488
3133,12861575,3022863310054366961082514554
3134,12861850,3022904781543874888300387255
3135,12862125,3022950417306117629895980755
3136,12862400,3022992666285713006600615078
3137,12862675,3023037185963541213900866824
3138,12862950,3023080165423790199024049763
3139,12863225,3023123392508761579417735356
3140,12863500,3023158227346420172032081799
3141,12863775,3023188539138737112686523558
3142,12864050,3023220367276026461867016526
3143,12864325,3023248701109655982651943308
3144,12864600,3023281275068158091760039711
3145,12864875,3023313378276777841517240898
3146,12865150,3023345807317599261581848529
3147,12865425,3023379204625218926822602549
3148,12865700,3023391598957867465707455585
3149,12865975,3023402849873558409251613915
3150,12866250,3023413537254892562536999539
3151,12866525,3023426302869200682052865448
3152,12866800,3023436315210987276385928602
3153,12867075,3023446342262552645933666727
3154,12867350,3023457490645224282695468371
3155,12867625,3023468864770095043780008325
3156,12867900,3023465361290339751629451753
3157,12868175,3023461901318042637805318068
3158,12868450,3023458238334083129282949196
3159,12868725,3023454388773775535227987197
3160,12869000,3023450883377317126854152121
3161,12869275,3023447382818610641079413854
3162,12869550,3023443948968771783677076763
3163,12869825,3023439437072910217130177991
3164,12870100,3023428978329552182281632665
3165,12870375,3023418513933665560353258551
3166,12870650,3023406749709070799984900973
3167,12870925,3023396837190758082356465181
3168,12871200,3023386907638999789694298829
3169,12871475,3023375439345956651734767532
3170,12871750,3023365288008772029860025169
3171,12872025,3023351301377661574220685556
3172,12872300,3023331663861554417710872208
3173,12872575,3023311726327092553023319695
3174,12872850,3023292389211992828925076084
3175,12873125,3023270940110578118274425085
3176,12873400,3023248924230821740031099212
3177,12873675,3023228998358201402338679425
3178,12873950,3023209500588216075511624760
3179,12874225,3023195587535897988550223365
3180,12874500,3023195535212927427623639918
3181,12874775,3023195487259732333730160167
3182,12875050,3023195433768102889375292880
3183,12875325,3023195390019547001561434233
3184,12875600,3023195342765009994236022092
3185,12875875,3023195296183723833849224662
3186,12876150,3023195254543840058054013935
3187,12876425,3023203718065825088389692685
3188,12876700,3023219171132098258363048159
3189,12876975,3023235514694359355300095021
3190,12877250,3023252116567348899147029257
3191,12877525,3023271113780843813309672772
3192,12877800,3023286678495632238222007006
3193,12878075,3023302519325968203548839267
3194,12878350,3023320047626475918195488059
3195,12878625,3023333719396049936650854817
3196,12878900,3023345855347651422884847904
3197,12879175,3023357244355416239388139771
3198,12879450,3023370422720872230266604872
3199,12879725,3023383632413495303219534339
3200,12880000,3023396505144236333601911918
3201,12880275,3023409103448766402772544880
3202,12880550,3023422837953643031528273331
3203,12880825,3023430915746398603883790925
3204,12881100,3023436829128769595797402825
3205,12881375,3023442800319129677208794392
3206,12881650,3023449065457976380845041591
3207,12881925,3023454722919233601993426473
3208,12882200,3023460799830450167844710819
3209,12882475,3023468960551117596974868528
3210,12882750,3023478914164220394786762652
3211,12883025,3023488500582636516048418351
3212,12883300,3023498716199389653141762416
3213,12883575,3023508513259946235171663136
3214,12883850,3023517496280721861856442428
3215,12884125,3023526594890720629278788321
3216,12884400,3023535814227114276439335161
3217,12884675,3023544060758437023586679485
3218,12884950,3023550935820196365711465482
3219,12885225,3023558076836608547964013531
3220,12885500,3023565609288143418087584908
3221,12885775,3023573134267165892802401867
3222,12886050,3023579535570682983668775903
3223,12886325,3023586536192560447435246448
3224,12886600,3023593143535942510410160508
3225,12886875,3023595396599123003521937840
3226,12887150,3023596534641787673729010515
3227,12887425,3023597640090287359376399667
3228,12887700,3023598806423454119209595046
3229,12887975,3023600004429200053106359686
3230,12888250,3023601243024962114309354779
3231,12888525,3023602393369693088624194972
3232,12888800,3023603517885133801585663383
3233,12889075,3023602389680641460420062601
3234,12889350,3023601180373606289419835066
3235,12889625,3023600037405774670293815439
3236,12889900,3023598968219949579578214175
3237,12890175,3023597702607314156803369643
3238,12890450,3023596532458133300332491243
3239,12890725,3023595392728088843852451154
3240,12891000,3023594208017671780996801625
3241,12891275,3023599417844678726240961562
3242,12891550,3023606023289329126343370604
3243,12891825,3023612793885071887703245913
3244,12892100,3023619221924483809008669174
3245,12892375,3023625895926843733513113697
3246,12892650,3023632223857401075024005164
3247,12892925,3023638462205014362629249209
3248,12893200,3023644855163162053736619243
3249,12893475,3023659419193116549227855521
3250,12893750,3023677936334799291203093496
3251,12894025,3023695030558524020581602215
3252,12894300,3023711847431034141940882079
3253,12894575,3023727491949895006462117957
3254,12894850,3023744505903535193289217638
3255,12895125,3023762383635507493542341610
3256,12895400,3023777824628372992682622650
3257,12895675,3023797360156494855141602055
3258,12895950,3023818997068548538456440458
3259,12896225,3023839521057944761589594365
3260,12896500,3023861342880947727353658898
3261,12896775,3023880976683603452974655721
3262,12897050,3023900854952722981209160710
3263,12897325,3023919728841335117969407941
3264,12897600,3023939082922107767596823179
3265,12897875,3023952344890915569723154717
3266,12898150,3023966168622182237476920621
3267,12898425,3023978781464312469787954389
3268,12898700,3023992061844534859564819681
3269,12898975,3024006629843118686151534653
3270,12899250,3024019797273279307637282382
3271,12899525,3024032815212811056377127170
3272,12899800,3024043630677595652223767750
3273,12900075,3024039113439930494315802999
3274,12900350,3024035187737780420427454032
3275,12900625,3024031090694043224735457178
3276,12900900,3024027350536692843896363139
3277,12901175,3024023304798306726541167853
3278,12901450,3024019169572515077314361081
3279,12901725,3024014662193756962972607314
3280,12902000,3024008684772706249942088831
3281,12902275,3023995814479885769848377720
3282,12902550,3023981165247729706722901260
3283,12902825,3023966478155090320283850183
3284,12903100,3023951624236224798972371758
3285,12903375,3023938109357607239522295853
3286,12903650,3023922872475958431081521553
3287,12903925,3023908860833288200993555646
3288,12904200,3023904069733284075885263546
3289,12904475,3023907391762197101284501121
3290,12904750,3023910739692339684629657094
3291,12905025,3023914191216625898413537551
3292,12905300,3023917645423917848936026385
3293,12905575,3023920822798018441823369164
3294,12905850,3023941140291886952726971662
3295,12906125,3023971105693338302225223393
3296,12906400,3023999771593058476182368298
3297,12906675,3024027631255569870956000619
3298,12906950,3024057942045575961377381841
3299,12907225,3024088378424837629995485966
3300,12907500,3024119488526545210612872368
3301,12907775,3024151663896663846055708435
3302,12908050,3024179007257195953350644092
3303,12908325,3024207722242830677833116264
3304,12908600,3024234344111513529384533695
3305,12908875,3024258175006090799824615657
3306,12909150,3024281562029302619355983192
3307,12909425,3024309368716299946130337559
3308,12909700,3024335956236347553058655507
3309,12909975,3024362050232626901560606418
3310,12910250,3024380621786225581305566058
3311,12910525,3024396879693802422134543870
3312,12910800,3024416044128698030559487053
3313,12911075,3024434146618364767217306225
3314,12911350,3024451443179069542489276739
3315,12911625,3024470911410952063936005354
3316,12911900,3024486472810624821032127886
3317,12912175,3024498924383965572533004333
3318,12912450,3024505695278656366932482069
3319,12912725,3024514031865832794482852505
3320,12913000,3024521031489365398930754325
3321,12913275,3024527847390790545255212845
3322,12913550,3024535531179929157502847149
3323,12913825,3024543469096051235041984891
3324,12914100,3024550894907412901311338235
3325,12914375,3024558543307704592936245626
3326,12914650,3024566846362281868901911272
3327,12914925,3024575822784870557808511224
3328,12915200,3024584195698795428476308903
3329,12915475,3024593460429382363218087969
3330,12915750,3024602319826399945210101797
3331,12916025,3024610532920480127700221620
3332,12916300,3024618838369802888021784226
3333,12916575,3024624760039939635462090956
3334,12916850,3024630699631641470548633945
3335,12917125,3024636531157898647800469213
3336,12917400,3024642575762113190640653525
3337,12917675,3024648495317258451353062478
3338,12917950,3024653843615959008163656462
3339,12918225,3024659272210569797772065333
3340,12918500,3024665767853910147808007406
3341,12918775,3024678403289475127664508344
3342,12919050,3024691119135970401600668058
3343,12919325,3024703802892529639360992948
3344,12919600,3024716705278278630911471798
3345,12919875,3024727859104035262686839354
3346,12920150,3024738922968373593131649836
3347,12920425,3024751671213197789592183724
3348,12920700,3024765099207711888489899972
3349,12920975,3024781168565365139154062640
